Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Protein Dephosphorylation (GO:0035308)	3/19	2.030104e-03	1.099101e-02	0	0	1.379174e+01	8.550424e+01	GSK3B;CRY2;PPP1R1B
GO_Biological_Process_2023	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	3/19	2.030104e-03	1.099101e-02	0	0	1.379174e+01	8.550424e+01	PPP3CC;IGF1;TNF
GO_Biological_Process_2023	Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	3/19	2.030104e-03	1.099101e-02	0	0	1.379174e+01	8.550424e+01	PPP3CC;IGF1;TNF
GO_Biological_Process_2023	Regulation Of Glycolytic Process (GO:0006110)	4/40	2.053314e-03	1.104631e-02	0	0	8.195173e+00	5.071419e+01	P2RX7;APP;PSEN1;IGF1
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	4/40	2.053314e-03	1.104631e-02	0	0	8.195173e+00	5.071419e+01	TGFB1;NOS3;TNFRSF1B;TNFRSF1A
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	4/40	2.053314e-03	1.104631e-02	0	0	8.195173e+00	5.071419e+01	TGFB1;AKT1;MAP2K5;VEGFA
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	7/131	2.080110e-03	1.116691e-02	0	0	4.192174e+00	2.588808e+01	APP;BDNF;NRXN1;PSEN1;DRD1;DRD2;SLC6A1
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	9/207	2.120116e-03	1.135776e-02	0	0	3.388446e+00	2.086024e+01	DKK4;GSK3B;SFRP1;TLE1;TGFB1;PSEN1;BMAL1;FGFR2;BICC1
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	6/98	2.177550e-03	1.164099e-02	0	0	4.832732e+00	2.962250e+01	GSK3B;MAPK8;TGFB1;NRG1;TNF;VEGFA
GO_Biological_Process_2023	Synaptic Vesicle Exocytosis (GO:0016079)	4/41	2.251365e-03	1.201042e-02	0	0	7.973277e+00	4.860684e+01	SNAP25;PCLO;CPLX2;CPLX1
GO_Biological_Process_2023	Cellular Response To Estradiol Stimulus (GO:0071392)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	CRHBP;SFRP1;ESR1
GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	SFRP1;CXCL8;EGR3
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	GABRB3;GABRA6;GABRA3
GO_Biological_Process_2023	Microglial Cell Activation (GO:0001774)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	APP;GRN;TNF
GO_Biological_Process_2023	Positive Regulation Of Phospholipase Activity (GO:0010518)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	ESR1;FGFR2;FGFR1
GO_Biological_Process_2023	Pulmonary Valve Development (GO:0003177)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	NOS3;TNFRSF1B;TNFRSF1A
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	3/20	2.364603e-03	1.243245e-02	0	0	1.297981e+01	7.849078e+01	ATP2A2;CACNA1C;CALM2
GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	5/69	2.440783e-03	1.280658e-02	0	0	5.775670e+00	3.474317e+01	IL6;CXCL8;NOS2;NOS3;IL1B
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	4/42	2.462193e-03	1.289239e-02	0	0	7.763059e+00	4.663039e+01	NPSR1;P2RX7;PPP3CC;DRD1
GO_Biological_Process_2023	DNA Strand Resection Involved In Replication Fork Processing (GO:0110025)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	MRE11;BRCA1
GO_Biological_Process_2023	G Protein-Coupled Receptor Internalization (GO:0002031)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	ARRB2;DRD3
GO_Biological_Process_2023	Regulation Of Muscle Organ Development (GO:0048634)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	TGFB1;DCANP1
GO_Biological_Process_2023	Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	IL1B;PTGS2
GO_Biological_Process_2023	Catecholamine Uptake (GO:0090493)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	SLC6A2;SLC6A3
GO_Biological_Process_2023	Regulation Of Saliva Secretion (GO:0046877)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	DCANP1;OPRK1
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	IGF1;SOD2
GO_Biological_Process_2023	Excitatory Chemical Synaptic Transmission (GO:0098976)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	GRIN2A;GRIN2B
GO_Biological_Process_2023	Gland Morphogenesis (GO:0022612)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	TGFB1;FGFR2
GO_Biological_Process_2023	Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	STMN1;RAC1
GO_Biological_Process_2023	Negative Regulation Of Low-Density Lipoprotein Receptor Activity (GO:1905598)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	APP;PSEN1
GO_Biological_Process_2023	Negative Regulation Of miRNA Processing (GO:1903799)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	IL6;STAT3
GO_Biological_Process_2023	Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	GH1;IL6R
GO_Biological_Process_2023	Positive Regulation Of Cell Killing (GO:0031343)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	MAPK8;NOS2
GO_Biological_Process_2023	Positive Regulation Of Deacetylase Activity (GO:0090045)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	MAPK8;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	HTR2C;HTR2A
GO_Biological_Process_2023	Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	IL1B;PTGS2
GO_Biological_Process_2023	Regulation Of Cell Adhesion Molecule Production (GO:0060353)	2/6	2.647011e-03	1.336471e-02	0	0	3.666357e+01	2.175735e+02	CXCL8;IL1B
GO_Biological_Process_2023	Regulation Of GTPase Activity (GO:0043087)	9/214	2.651979e-03	1.336471e-02	0	0	3.271570e+00	1.940842e+01	ADCYAP1;GSK3B;NTRK2;SFRP1;RGS1;ADRB1;SLC6A2;S100A10;SOD1
GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	6/102	2.663719e-03	1.339740e-02	0	0	4.630425e+00	2.744930e+01	WFS1;ATP2A2;HTR2C;HTR2A;DRD3;DRD4
GO_Biological_Process_2023	Positive Regulation Of Stress Fiber Assembly (GO:0051496)	4/43	2.686201e-03	1.348388e-02	0	0	7.563622e+00	4.477383e+01	ARHGEF10;SFRP1;RAC1;S100A10
GO_Biological_Process_2023	Regulation Of Lipid Storage (GO:0010883)	3/21	2.731283e-03	1.360307e-02	0	0	1.225808e+01	7.235927e+01	FTO;IL6;TNF
GO_Biological_Process_2023	Skin Epidermis Development (GO:0098773)	3/21	2.731283e-03	1.360307e-02	0	0	1.225808e+01	7.235927e+01	STMN1;IL18;FGFR1
GO_Biological_Process_2023	Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	3/21	2.731283e-03	1.360307e-02	0	0	1.225808e+01	7.235927e+01	BRCA1;HDAC6;SLC18A2
GO_Biological_Process_2023	Positive Regulation Of T Cell Cytokine Production (GO:0002726)	3/21	2.731283e-03	1.360307e-02	0	0	1.225808e+01	7.235927e+01	IL6;IL1B;IL18
GO_Biological_Process_2023	Synapse Assembly (GO:0007416)	5/71	2.766535e-03	1.372503e-02	0	0	5.600080e+00	3.298536e+01	GABRB3;BDNF;NRXN1;DRD1;DRD2
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	5/71	2.766535e-03	1.372503e-02	0	0	5.600080e+00	3.298536e+01	GSK3B;SFRP1;CDH13;RAC1;S100A10
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	8/176	2.817628e-03	1.395136e-02	0	0	3.541735e+00	2.079657e+01	GSK3B;SFRP1;MAPK8;RGS1;ADRB1;CALM2;SLC6A2;S100A10
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	4/44	2.923789e-03	1.442101e-02	0	0	7.374157e+00	4.302729e+01	CXCL8;TGFB1;CREB1;AKT1
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	4/44	2.923789e-03	1.442101e-02	0	0	7.374157e+00	4.302729e+01	GSK3B;TGFB1;IL1B;PSEN1
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	5/72	2.940696e-03	1.447640e-02	0	0	5.516216e+00	3.215462e+01	SFRP1;TGFB1;RORA;PTGS2;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	8/178	3.019633e-03	1.483635e-02	0	0	3.499709e+00	2.030748e+01	PRNP;IL6;RAC1;TNF;ADCY7;HDAC9;MAP2K5;CMKLR1
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	6/105	3.078616e-03	1.500821e-02	0	0	4.489423e+00	2.596357e+01	DUSP4;P2RX7;DUSP1;IL1B;DUSP6;AGT
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	5/73	3.122641e-03	1.500821e-02	0	0	5.434819e+00	3.135388e+01	SFRP1;TGFB1;RORA;PTGS2;VEGFA
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	5/73	3.122641e-03	1.500821e-02	0	0	5.434819e+00	3.135388e+01	HOMER1;AQP4;SOD2;GRIN2B;HCN1
GO_Biological_Process_2023	Regulation Of Dopamine Secretion (GO:0014059)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	DTNBP1;FGF20;DRD3
GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	TNF;CMKLR1;MAPK3
GO_Biological_Process_2023	Blood Vessel Endothelial Cell Migration (GO:0043534)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	EGR3;AKT1;VEGFA
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	PDE4D;CACNA1C;CALM2
GO_Biological_Process_2023	Cellular Response To Cadmium Ion (GO:0071276)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	MAPK8;AKT1;MAPK3
GO_Biological_Process_2023	Mammary Gland Development (GO:0030879)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	OXTR;NRG1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	CXCL8;STMN1;CRY1
GO_Biological_Process_2023	Negative Regulation Of Cell Communication (GO:0010648)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	IL1B;LIF;OPRM1
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	MRE11;CALM2;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Receptor Internalization (GO:0002092)	3/22	3.131125e-03	1.500821e-02	0	0	1.161233e+01	6.696093e+01	GH1;ARRB2;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	5/74	3.312564e-03	1.584810e-02	0	0	5.355781e+00	3.058168e+01	IL6;IL1B;LEP;IL18;BCL2
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	6/107	3.380833e-03	1.614443e-02	0	0	4.400075e+00	2.503481e+01	CRHBP;GSK3B;CRY1;BRCA1;OPRM1;ADCY8
GO_Biological_Process_2023	Regulation Of Stress Fiber Assembly (GO:0051492)	5/75	3.510660e-03	1.654678e-02	0	0	5.279001e+00	2.983666e+01	ARHGEF10;SFRP1;STMN1;RAC1;S100A10
GO_Biological_Process_2023	Positive Regulation Of Neurogenesis (GO:0050769)	5/75	3.510660e-03	1.654678e-02	0	0	5.279001e+00	2.983666e+01	NTRK2;OPRM1;DISC1;DRD2;VEGFA
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	6/108	3.539967e-03	1.654678e-02	0	0	4.356715e+00	2.458772e+01	CRHBP;SFRP1;CXCL8;AKT1;NR1D1;BRCA1
GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	3/23	3.565051e-03	1.654678e-02	0	0	1.103116e+01	6.217796e+01	HDAC5;BDNF;HDAC9
GO_Biological_Process_2023	Cellular Response To Interleukin-6 (GO:0071354)	3/23	3.565051e-03	1.654678e-02	0	0	1.103116e+01	6.217796e+01	IL6;STAT3;IL6R
GO_Biological_Process_2023	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	3/23	3.565051e-03	1.654678e-02	0	0	1.103116e+01	6.217796e+01	PRNP;GRN;TNF
GO_Biological_Process_2023	Regulation Of Dopamine Metabolic Process (GO:0042053)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	HTR1A;DRD4
GO_Biological_Process_2023	ER Overload Response (GO:0006983)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GSK3B;WFS1
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	TNFRSF1B;TNFRSF1A
GO_Biological_Process_2023	T-helper 17 Cell Lineage Commitment (GO:0072540)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	IL6;STAT3
GO_Biological_Process_2023	UV Protection (GO:0009650)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GPX1;MC1R
GO_Biological_Process_2023	Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007197)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	CHRM2;OPRM1
GO_Biological_Process_2023	Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GPX1;DEAF1
GO_Biological_Process_2023	Amine Transport (GO:0015837)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	SLC18A1;SLC18A2
GO_Biological_Process_2023	Arginine Catabolic Process (GO:0006527)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	NOS2;NOS3
GO_Biological_Process_2023	Aspartate Family Amino Acid Biosynthetic Process (GO:0009067)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	MTHFR;MTR
GO_Biological_Process_2023	Regulation Of Positive Chemotaxis (GO:0050926)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	CDH13;VEGFA
GO_Biological_Process_2023	Cellular Response To Leptin Stimulus (GO:0044320)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	LEP;STAT3
GO_Biological_Process_2023	Cellular Response To Potassium Ion (GO:0035865)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	CRHBP;DLG4
GO_Biological_Process_2023	Cobalamin Metabolic Process (GO:0009235)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	MMAB;MTR
GO_Biological_Process_2023	Response To Potassium Ion (GO:0035864)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	CRHBP;DLG4
GO_Biological_Process_2023	Dopamine Uptake (GO:0090494)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	SLC6A2;SLC6A3
GO_Biological_Process_2023	Spermidine Metabolic Process (GO:0008216)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	SAT1;HDAC6
GO_Biological_Process_2023	Sulfur Amino Acid Biosynthetic Process (GO:0000097)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	MTHFR;MTR
GO_Biological_Process_2023	Methionine Metabolic Process (GO:0006555)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	MTHFR;MTR
GO_Biological_Process_2023	Negative Regulation Of Appetite (GO:0032099)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	LEP;CARTPT
GO_Biological_Process_2023	Negative Regulation Of Microglial Cell Activation (GO:1903979)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GRN;NR1D1
GO_Biological_Process_2023	Norepinephrine Metabolic Process (GO:0042415)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	TH;DBH
GO_Biological_Process_2023	Peptidyl-Lysine Deacetylation (GO:0034983)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	HDAC9;HDAC6
GO_Biological_Process_2023	Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GH1;IGF1
GO_Biological_Process_2023	Positive Regulation Of Steroid Biosynthetic Process (GO:0010893)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	NR1D1;TNF
GO_Biological_Process_2023	Regulation Of Activation Of Janus Kinase Activity (GO:0010533)	2/7	3.672736e-03	1.654678e-02	0	0	2.932937e+01	1.644444e+02	GH1;IL6R
GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	4/47	3.721941e-03	1.670942e-02	0	0	6.858636e+00	3.836385e+01	GSK3B;TGFB1;IGF1;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	4/47	3.721941e-03	1.670942e-02	0	0	6.858636e+00	3.836385e+01	IL6;TGFB1;IL1B;AGT
GO_Biological_Process_2023	Chloride Transport (GO:0006821)	5/77	3.932145e-03	1.756037e-02	0	0	5.131840e+00	2.842306e+01	GABRB3;GABRA6;SLC1A1;GABRA3;SLC6A1
GO_Biological_Process_2023	Embryonic Organ Development (GO:0048568)	5/77	3.932145e-03	1.756037e-02	0	0	5.131840e+00	2.842306e+01	CXCL8;TGFB1;TNF;FGFR2;ATF4
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	5/77	3.932145e-03	1.756037e-02	0	0	5.131840e+00	2.842306e+01	EGR3;AKT1;CDH13;VEGFA;FGFR1
GO_Biological_Process_2023	Cellular Response To Mechanical Stimulus (GO:0071260)	4/48	4.017735e-03	1.776600e-02	0	0	6.702417e+00	3.697748e+01	MAPK8;IL1B;MAPK3;TNFRSF1A
GO_Biological_Process_2023	Regulation Of DNA Binding (GO:0051101)	4/48	4.017735e-03	1.776600e-02	0	0	6.702417e+00	3.697748e+01	MAPK8;TGFB1;IGF1;NGF
GO_Biological_Process_2023	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	IL1B;TNF;MAP2K5
GO_Biological_Process_2023	Regulation Of Neuroblast Proliferation (GO:1902692)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	DISC1;DRD2;VEGFA
GO_Biological_Process_2023	Response To Purine-Containing Compound (GO:0014074)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	P2RX7;CREB1;VGF
GO_Biological_Process_2023	Positive Regulation Of Interleukin-17 Production (GO:0032740)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	IL6;TGFB1;IL18
GO_Biological_Process_2023	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	CREB1;IL1B;AKT1
GO_Biological_Process_2023	Positive Regulation Of p38MAPK Cascade (GO:1900745)	3/24	4.033928e-03	1.776600e-02	0	0	1.050533e+01	5.791604e+01	IL1B;LEP;VEGFA
GO_Biological_Process_2023	Calcium Ion Transport (GO:0006816)	6/112	4.232668e-03	1.860914e-02	0	0	4.191456e+00	2.290598e+01	P2RX7;CHRNA4;CAMK2A;ATP2A2;CACNA1C;PSEN1
GO_Biological_Process_2023	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	7/149	4.259895e-03	1.866449e-02	0	0	3.657410e+00	1.996401e+01	PRNP;WFS1;CDKN2A;ARRB2;ESR1;MAP2K5;CMKLR1
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	7/149	4.259895e-03	1.866449e-02	0	0	3.657410e+00	1.996401e+01	PRNP;SFRP1;TGFB1;PDE4D;DTNBP1;AKT1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	4/49	4.329026e-03	1.893485e-02	0	0	6.553142e+00	3.566490e+01	GPX1;TNF;MAP2K5;VEGFA
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	5/79	4.388646e-03	1.909735e-02	0	0	4.992634e+00	2.710368e+01	ALK;RELN;BDNF;NGF;FGFR1
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	5/79	4.388646e-03	1.909735e-02	0	0	4.992634e+00	2.710368e+01	HDAC5;PRKCI;LEP;AKT1;HDAC9
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Membrane (GO:1905477)	5/79	4.388646e-03	1.909735e-02	0	0	4.992634e+00	2.710368e+01	PRNP;PRKCI;MAPK8;AKT1;TNF
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	9/232	4.512258e-03	1.951661e-02	0	0	3.004724e+00	1.622839e+01	TLE1;IL1B;RORA;NR1D1;ARRB2;S100B;TNF;ESR1;TNFRSF1A
GO_Biological_Process_2023	Activation Of Protein Kinase B Activity (GO:0032148)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	IL18;NRG1;IGF1
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	DPP4;CXCL8;RAC1
GO_Biological_Process_2023	Negative Regulation Of Protein Transport (GO:0051224)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	DRD2;DRD3;DRD4
GO_Biological_Process_2023	Peptide Hormone Secretion (GO:0030072)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	IL6;GAL;CRHR1
GO_Biological_Process_2023	Positive Regulation Of Glucose Import (GO:0046326)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	PRKCI;AKT1;IGF1
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	3/25	4.538568e-03	1.951661e-02	0	0	1.002731e+01	5.409876e+01	TGFB1;NRG1;IGF1
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	5/80	4.630508e-03	1.984503e-02	0	0	4.925815e+00	2.647669e+01	P2RX7;GRIN2A;ATP2A2;CACNA1C;GRIN2B
GO_Biological_Process_2023	Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	5/80	4.630508e-03	1.984503e-02	0	0	4.925815e+00	2.647669e+01	DUSP1;CDKN2A;IL1B;AKT1;AGT
GO_Biological_Process_2023	Blood Circulation (GO:0008015)	4/50	4.656182e-03	1.985496e-02	0	0	6.410357e+00	3.442079e+01	HTR7;GPX1;NOS3;SOD1
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	4/50	4.656182e-03	1.985496e-02	0	0	6.410357e+00	3.442079e+01	PRNP;HP;TNF;GRIN2B
GO_Biological_Process_2023	Positive Regulation Of Developmental Growth (GO:0048639)	4/50	4.656182e-03	1.985496e-02	0	0	6.410357e+00	3.442079e+01	GH1;BDNF;LEP;NGF
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	IL1B;AGT
GO_Biological_Process_2023	T-helper 17 Cell Differentiation (GO:0072539)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	IL6;STAT3
GO_Biological_Process_2023	Commissural Neuron Axon Guidance (GO:0071679)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	NCAM1;VEGFA
GO_Biological_Process_2023	Serotonin Uptake (GO:0051610)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	SLC18A2;SLC6A4
GO_Biological_Process_2023	Endothelial Cell Chemotaxis (GO:0035767)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	EGR3;VEGFA
GO_Biological_Process_2023	Intestinal Epithelial Cell Differentiation (GO:0060575)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	PYY;NPY
GO_Biological_Process_2023	Lactation (GO:0007595)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	OXTR;VEGFA
GO_Biological_Process_2023	Leptin-Mediated Signaling Pathway (GO:0033210)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	LEP;STAT3
GO_Biological_Process_2023	Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	TNF;HDAC6
GO_Biological_Process_2023	Neurotransmitter Reuptake (GO:0098810)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	SLC18A2;SLC6A4
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase C Signaling (GO:0090037)	2/8	4.853315e-03	2.028845e-02	0	0	2.443990e+01	1.302181e+02	MC1R;VEGFA
